,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
240,BMW Z4,3.0,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,20,30,24,7,yes
241,BMW Z4,3.0,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,23,31,25,7,yes
242,BMW Z4 Coupe,3.0,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,20,30,24,7,yes
243,BMW Z4 Coupe,3.0,(6 cyl),Auto-S6,2WD,Gasoline,CA,small car,7,23,31,25,7,yes
244,BMW Z4 Coupe,3.0,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,20,30,24,7,yes
245,BMW Z4 Coupe,3.0,(6 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,23,31,25,7,yes
246,BUGATTI Veyron,8.0,(16 cyl),Auto-S6,4WD,Gasoline,FA,small car,6,8,14,10,0,no
247,BUGATTI Veyron,8.0,(16 cyl),Auto-S6,4WD,Gasoline,CA,small car,6,8,14,10,0,no
248,BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,9.5,17,28,21,6,yes
249,BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,25,20,6,no
250,BUICK Allure,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,17,25,20,6,no
251,BUICK Allure,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,28,21,6,no
252,BUICK Allure,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no
253,BUICK Allure,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no
254,BUICK Enclave,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
255,BUICK Enclave,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no
256,BUICK Enclave,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no
257,BUICK Enclave,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no
258,BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,9.5,17,28,21,6,yes
259,BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,25,20,6,no
260,BUICK LaCrosse,3.6,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,17,25,20,6,no
261,BUICK LaCrosse,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,17,28,21,6,no
262,BUICK LaCrosse,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no
263,BUICK LaCrosse,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no
264,BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,9.5,16,25,19,5,no
265,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,22,18,5,no
266,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,23,18,5,no
267,BUICK Lucerne,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,16,25,19,5,no
268,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,22,18,5,no
269,BUICK Lucerne,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,23,18,5,no
270,BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,FA,minivan,6,16,23,19,5,no
271,BUICK Terraza,3.9,(6 cyl),Auto-L4,2WD,Gasoline,CA,minivan,6,16,23,19,5,no
272,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no
273,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,FA,midsize car,6,16,25,19,5,no
274,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,17,25,20,6,no
275,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,17,26,20,6,no
276,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no
277,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,18,26,21,6,no
278,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no
279,CADILLAC CTS,3.6,(6 cyl),Man-6,2WD,Gasoline,CA,midsize car,6,16,25,19,5,no
280,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,17,25,20,6,no
281,CADILLAC CTS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,17,26,20,6,no
282,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no
283,CADILLAC CTS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,18,26,21,6,no
284,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,22,18,5,no
285,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,15,23,18,5,no
286,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,22,18,5,no
287,CADILLAC DTS,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,15,23,18,5,no
288,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,12,19,14,2,no
289,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,12,18,14,2,no
290,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,12,19,14,2,no
291,CADILLAC Escalade,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,12,18,14,2,no
292,CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FC,large car,7,13,18,15,3,no
293,CADILLAC Limousine,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,13,18,15,3,no
294,CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,FA,SUV,6,15,22,17,4,no
295,CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,FA,SUV,6,14,22,17,4,no
296,CADILLAC SRX,3.6,(6 cyl),Auto-S5,2WD,Gasoline,CA,SUV,6,15,22,17,4,no
297,CADILLAC SRX,3.6,(6 cyl),Auto-S5,4WD,Gasoline,CA,SUV,6,14,22,17,4,no
298,CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,13,20,16,4,no
299,CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,13,20,15,3,no
300,CADILLAC SRX,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,13,20,16,4,no
301,CADILLAC SRX,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,13,20,15,3,no
302,CADILLAC STS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,17,26,20,6,no
303,CADILLAC STS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no
304,CADILLAC STS,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,17,26,20,6,no
305,CADILLAC STS,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no
306,CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,13,19,15,3,no
307,CADILLAC STS,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,13,19,15,3,no
308,CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,FA,midsize car,6,14,21,16,4,no
309,CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,15,24,18,5,no
310,CADILLAC STS,4.6,(8 cyl),Auto-S6,4WD,Gasoline,CA,midsize car,6,14,21,16,4,no
311,CADILLAC STS,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,15,24,18,5,no
312,CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,14,21,16,4,no
313,CADILLAC XLR,4.4,(8 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,14,21,16,4,no
314,CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,15,24,18,5,no
315,CADILLAC XLR,4.6,(8 cyl),Auto-S6,2WD,Gasoline,CA,small car,6,15,24,18,5,no
316,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,7/7,11/14,15/20,12/16,6/4,no
317,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,7/7,11/14,14/19,12/16,6/4,no
318,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no
319,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,12,17,14,2,no
320,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,12,17,14,2,no
321,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,6/6,11/14,15/20,12/16,6/4,no
322,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,6/6,11/14,14/19,12/16,6/4,no
323,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,12,17,14,2,no
324,CHEVROLET Avalanche 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,12,17,14,2,no
325,CHEVROLET Avalanche 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,16,4,no
326,CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,23,32,26,8,yes
327,CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,34,27,8,yes
328,CHEVROLET Aveo,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,23,32,26,8,yes
329,CHEVROLET Aveo,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,24,34,27,8,yes
330,CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,7,23,32,26,8,yes
331,CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,34,27,8,yes
332,CHEVROLET Aveo 5,1.6,(4 cyl),Auto-4,2WD,Gasoline,FC,small car,6,23,32,26,8,yes
333,CHEVROLET Aveo 5,1.6,(4 cyl),Man-5,2WD,Gasoline,FC,small car,6,24,34,27,8,yes
334,CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,18,28,22,6,yes
335,CHEVROLET Classic,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,21,31,25,7,yes
336,CHEVROLET Classic,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,21,31,25,7,yes
337,CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,28,22,6,no
338,CHEVROLET Classic,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,28,22,6,no
339,CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,9.5,22,31,26,8,yes
340,CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,24,33,27,8,yes
341,CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,22,31,26,8,yes
342,CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,24,33,27,8,yes
343,CHEVROLET Cobalt,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,22,31,26,8,yes
344,CHEVROLET Cobalt,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,24,33,27,8,yes
345,CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,6,22,31,25,7,yes
346,CHEVROLET Cobalt,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,32,26,8,yes
347,CHEVROLET Cobalt,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,6,22,31,25,7,yes
348,CHEVROLET Cobalt,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,6,22,32,26,8,yes
349,CHEVROLET Colorado,2.9,(4 cyl),Man-5,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
350,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
351,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
352,CHEVROLET Colorado,2.9,(4 cyl),Man-5,4WD,Gasoline,FC,pickup,7,16,22,18,5,no
353,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,17,22,19,5,no
354,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,16,22,18,5,no
355,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,20,17,4,no
356,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,21,17,4,no
357,CHEVROLET Colorado,2.9,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
358,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
359,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
360,CHEVROLET Colorado,2.9,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,16,22,18,5,no
361,CHEVROLET Colorado,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,17,22,19,5,no
362,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,18,15,3,no
363,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,16,22,18,5,no
364,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,20,17,4,no
365,CHEVROLET Colorado,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,21,17,4,no
366,CHEVROLET Corvette,6.2,(8 cyl),Auto-S6,2WD,Gasoline,FC,small car,7,15,25,18,5,no
367,CHEVROLET Corvette,6.2,(8 cyl),Man-6,2WD,Gasoline,FC,small car,7,16,26,19,5,no
368,CHEVROLET Corvette,6.2,(8 cyl),Auto-S6,2WD,Gasoline,FA,small car,6,15,25,18,5,no
369,CHEVROLET Corvette,6.2,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,16,26,19,5,no
370,CHEVROLET Corvette,7.0,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,15,24,18,5,no
371,CHEVROLET Corvette,7.0,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,15,24,18,5,no
372,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,17,24,19,5,no
373,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,17,24,19,5,no
374,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,17,24,19,5,no
375,CHEVROLET Equinox,3.4,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,17,24,19,5,no
376,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
377,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,4WD,Gasoline,FA,SUV,6,16,24,19,5,no
378,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no
379,CHEVROLET Equinox,3.6,(6 cyl),Auto-S6,4WD,Gasoline,CA,SUV,6,16,24,19,5,no
380,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
381,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
382,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no
383,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
384,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no
385,CHEVROLET Express 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
386,CHEVROLET Express 2500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
387,CHEVROLET Express 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
388,CHEVROLET Express 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
389,CHEVROLET Express 3500,6.0,,,,Gasoline,FC,van,3,,,,,no
390,CHEVROLET Express 3500,6.2,,,,Gasoline,FC,van,3,,,,,no
391,CHEVROLET Express 3500,4.8,,,,Gasoline,FA,van,2,,,,,no
392,CHEVROLET Express 3500,4.8,,,,Gasoline,FA,van,2,,,,,no
393,CHEVROLET Express 3500,4.8,,,,Gasoline,CA,van,2,,,,,no
394,CHEVROLET Express 3500,6.0,,,,Gasoline,FA,van,2,,,,,no
395,CHEVROLET Express 3500,6.0,,,,Gasoline,FA,van,2,,,,,no
396,CHEVROLET Express 3500,6.0,,,,Gasoline,CA,van,2,,,,,no
397,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,30,24,7,yes
398,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,21,30,24,7,yes
399,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,30,25,7,yes
400,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,30,25,7,yes
401,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,28,23,7,yes
402,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,20,29,23,7,yes
403,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,28,24,7,yes
404,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,7,22,28,24,7,yes
405,CHEVROLET HHR,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,19,28,22,6,no
406,CHEVROLET HHR,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,19,28,22,6,no
407,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,30,24,7,yes
408,CHEVROLET HHR,2.2,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,21,30,24,7,yes
409,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,30,25,7,yes
410,CHEVROLET HHR,2.2,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,30,25,7,yes
411,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,28,23,7,yes
412,CHEVROLET HHR,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,20,29,23,7,yes
413,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,28,24,7,yes
414,CHEVROLET HHR,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,22,28,24,7,yes
415,CHEVROLET Impala,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,large car,9.5,18,29,22,6,yes
416,CHEVROLET Impala,3.5,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,large car,6/6,14/18,21/29,16/22,8/6,no
417,CHEVROLET Impala,3.9,(6 cyl),Auto-L4,2WD,ethanol/gas,FC,large car,6/6,13/18,20/28,16/21,8/6,no
418,CHEVROLET Impala,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,18,29,22,6,no
419,CHEVROLET Impala,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,large car,6,16,25,19,5,no
420,CHEVROLET Impala,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,large car,6,16,25,19,5,no
421,CHEVROLET Malibu,3.5,(6 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,7,18,29,22,6,yes
422,CHEVROLET Malibu,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,22,30,25,7,yes
423,CHEVROLET Malibu,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,22,30,25,7,yes
424,CHEVROLET Malibu,3.5,(6 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,18,29,22,6,no
425,CHEVROLET Malibu,3.6,(6 cyl),Auto-S6,2WD,Gasoline,FA,midsize car,6,17,26,20,6,no
426,CHEVROLET Malibu,3.6,(6 cyl),Auto-S6,2WD,Gasoline,CA,midsize car,6,17,26,20,6,no
427,CHEVROLET Malibu Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,midsize car,6,24,32,27,8,yes
428,CHEVROLET Malibu Hybrid,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,midsize car,6,24,32,27,8,yes
429,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,7/7,11/15,15/20,13/17,6/4,no
430,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,7/7,11/14,14/19,12/16,6/4,no
431,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,14,19,16,4,no
432,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,18,16,4,no
433,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,15,20,17,4,no
434,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,19,16,4,no
435,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,13,18,15,3,no
436,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,13,17,14,2,no
437,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,6/6,11/15,15/20,13/17,6/4,no
438,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,11/14,14/19,12/16,6/4,no
439,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
440,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,15,3,no
441,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
442,CHEVROLET Silverado 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,14,18,15,3,no
443,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,19,16,4,no
444,CHEVROLET Silverado 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,16,4,no
445,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,13,18,15,3,no
446,CHEVROLET Silverado 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,13,17,14,2,no
447,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,15,20,17,4,no
448,CHEVROLET Silverado 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,14,19,16,4,no
449,CHEVROLET Silverado 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
450,CHEVROLET Silverado 25,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
451,CHEVROLET Silverado 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
452,CHEVROLET Silverado 25,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
453,CHEVROLET Silverado 25,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no
454,CHEVROLET Silverado 25,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no
455,CHEVROLET Silverado 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
456,CHEVROLET Silverado 25,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
457,CHEVROLET Silverado 25,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
458,CHEVROLET Silverado 25,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
459,CHEVROLET Silverado 25,6.0,,,2WD,Gasoline,CA,pickup,2,,,,,no
460,CHEVROLET Silverado 25,6.0,,,4WD,Gasoline,CA,pickup,2,,,,,no
461,CHEVROLET Silverado 35,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
462,CHEVROLET Silverado 35,4.8,,,2WD,Gasoline,FA,pickup,2,,,,,no
463,CHEVROLET Silverado 35,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
464,CHEVROLET Silverado 35,4.8,,,4WD,Gasoline,FA,pickup,2,,,,,no
465,CHEVROLET Silverado 35,4.8,,,2WD,Gasoline,CA,pickup,2,,,,,no
466,CHEVROLET Silverado 35,4.8,,,4WD,Gasoline,CA,pickup,2,,,,,no
467,CHEVROLET Silverado 35,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
468,CHEVROLET Silverado 35,6.0,,,2WD,Gasoline,FA,pickup,2,,,,,no
469,CHEVROLET Silverado 35,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
470,CHEVROLET Silverado 35,6.0,,,4WD,Gasoline,FA,pickup,2,,,,,no
471,CHEVROLET Silverado 35,6.0,,,2WD,Gasoline,CA,pickup,2,,,,,no
472,CHEVROLET Silverado 35,6.0,,,4WD,Gasoline,CA,pickup,2,,,,,no
473,CHEVROLET Suburban 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,7/7,11/14,15/20,12/16,6/4,no
474,CHEVROLET Suburban 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,7/7,11/14,14/19,12/16,6/4,no
